"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.attributes","metaResult.external_url","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Rick Sanchez","[100]","NFTPro","https://www.arweave.net/ksBYdb3LjXSoG0cIqywSFQuUmfUn8oIyS_WI1N8Duxg?ext=json","[1]",true,"C5C6jW8pbkjXjj6jM7omu9AJaMt4TBmtJf8JKsqDLu2U",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/C5C6jW8pbkjXjj6jM7omu9AJaMt4TBmtJf8JKsqDLu2U","Rick Sanchez","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",800,"https://www.arweave.net/BQD70akk1qg1CvRGvOmef35K44jNxRf5q6HU-rosy3Y?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Rick and Morty""},{""trait_type"":""Voiced By"",""value"":""Justin Roiland""}]",,"[{""uri"":""https://www.arweave.net/ZVT9x6-JEgudT6Cvc1WFMBeQTdzzEWMBYPi477H1iNg?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Wilhuff Tarkin","[100]","NFTPro","https://www.arweave.net/AtuXyO0sXkW77RUPuJVynZlXbgZCNmkeDw1F_IGqqhU?ext=json","[1]",true,"8E1s94GHe1BE6e8UyuNA2NwbZKZRNRagKzNkStZd2q5R",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/8E1s94GHe1BE6e8UyuNA2NwbZKZRNRagKzNkStZd2q5R","Wilhuff Tarkin","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/r5CaX8ahS3idcamTMm3EGi6y8IITY_orm3PaHAzHYAw?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Star Wars""},{""trait_type"":""Played By"",""value"":""Peter Cushing""}]","","[{""uri"":""https://www.arweave.net/buunpaHyF-leZRb66eZTG98HeuSSK2-cqYOe5vbEoGs?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Hwoarang","[100]","NFTPro","https://www.arweave.net/n194e32uPpI8ydVXSCWMd_mwLn2eXekqZ1bIxu75yic?ext=json","[1]",true,"F9rknPxJymtjTUrUpHafGSRoyge6pBxMRggq2kHuSD8H",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/F9rknPxJymtjTUrUpHafGSRoyge6pBxMRggq2kHuSD8H","Hwoarang","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/7jI93xmohwS-6Cqu29blXZDiRA29auEHwKTUMgAyuUM?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Game"",""value"":""Tekken""},{""trait_type"":""Voiced By"",""value"":""Toshiyuki Morikawa""}]","","[{""uri"":""https://www.arweave.net/MQ-lp5hElZonUAzKiFru-xdE0A5_veHar6nfFOKQxNs?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Data","[100]","NFTPro","https://www.arweave.net/cJUSd2olktwwC4ndkEUDPXsXGGfEY4E1B_g6lffulMA?ext=json","[1]",true,"CCWJAFJ6gJP9KB8SaQZqum7nHk2C92cfPDVL1oqouHTh",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/CCWJAFJ6gJP9KB8SaQZqum7nHk2C92cfPDVL1oqouHTh","Data","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/uQqut-PyhwA9QDQS8f2Le6sNLi2pdUFasOryfJHLC_M?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Star Trek""},{""trait_type"":""Played By"",""value"":""Brent Spiner""}]","","[{""uri"":""https://www.arweave.net/3RePGVdthuhesphX5JEcJWrcn1b3HvRwJNMm32c1VlY?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Pitbull","[100]","NFTPro","https://www.arweave.net/Q-yUk1B95usa0BRQunV68LErIJZf4FJCuhkwe-6a6K4?ext=json","[1]",true,"A6GMBoTQ8yNsdZjebRAoR5ozgUQWAxmEF22u7NyomGBk",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/A6GMBoTQ8yNsdZjebRAoR5ozgUQWAxmEF22u7NyomGBk","Pitbull","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/wkZUu9zPQOsrrxZd2xQYKk-rI1sVk1SGp5GdpkfdOEk?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Singer""},{""trait_type"":""Birthday"",""value"":""15/1/1981""}]","","[{""uri"":""https://www.arweave.net/mXNE3aaw6y_dgLf37H16YJ411fMNWeAkLukQ0KKIpJk?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Rey","[100]","NFTPro","https://www.arweave.net/HSIx1Yi5f_u4mulEjwZ9a6zWea90RzixArmF_FAhohc?ext=json","[1]",true,"H1nroAsoYYsSFc78Q6ctdEsbH8zcUhkzhU2hCWSLnCEW",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/H1nroAsoYYsSFc78Q6ctdEsbH8zcUhkzhU2hCWSLnCEW","Rey","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/h3qjqAda2CKm-xhAkrtg9wv-xlhTR4gWl9c_KAcXI9w?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Star Wars""},{""trait_type"":""Played By"",""value"":""Daisy Ridley""}]","","[{""uri"":""https://www.arweave.net/smOaR9C5G55yCRU-c2K1J9QgIshXnberAyDxu_dNfHM?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Aayla Secura","[100]","NFTPro","https://www.arweave.net/4W9Ip91LoLzHDQUBJtHdUCGckJ-OaRe5-Tkt6SXKE2Q?ext=json","[1]",true,"HfDuVWHoncEEfeej5VPgrBzEPTzAmgMJ1rkdRKk7FVt5",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/HfDuVWHoncEEfeej5VPgrBzEPTzAmgMJ1rkdRKk7FVt5","Aayla Secura","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/7kj-wPkvUECe-_iz7zigtcnLSN54PwIfeb1AwdjBvPw?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Star Wars""},{""trait_type"":""Played By"",""value"":""Nika Futterman""}]","","[{""uri"":""https://www.arweave.net/3fid1FOxO8Rhe-QAHvim3lEJT3XNWrkUq6-zQ4opMhw?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Neytiri","[100]","NFTPro","https://www.arweave.net/90RO2bRdgEHdkQ7GY5mxqB1dJ-tmsgXs4N5NzTfhAZA?ext=json","[1]",true,"9UuYJ96E8F1WpuxBmaN3z2VPKXsgGQtgbsYseSrCN8y9",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/9UuYJ96E8F1WpuxBmaN3z2VPKXsgGQtgbsYseSrCN8y9","Neytiri","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/AaCAMFDNK1TAOkWK4BE_2U8b0plBdch7HDultxI664Q?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Avatar""},{""trait_type"":""Played By"",""value"":""Zoe Saldana""}]","","[{""uri"":""https://www.arweave.net/q8UqnsfKMUmnGyPK0nEXgilhsBQlaWQqVCIs71Ioxu0?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Kamala Harris","[100]","NFTPro","https://www.arweave.net/c-rnUBtjvoeNzv1QjNRmEIiKfkRMRthH67T3OST0qAI?ext=json","[1]",true,"BALznYCSquxEuwndKsinbZ6rRYvLUfbQ8ZgDuLVzNdBr",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/BALznYCSquxEuwndKsinbZ6rRYvLUfbQ8ZgDuLVzNdBr","Kamala Harris","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/RlLd9sDESRXgefwaekqPQFDIWSIRR43TFgUDOaiPdDo?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Vice President ""},{""trait_type"":""Birthday"",""value"":""20/8/1964""}]","","[{""uri"":""https://www.arweave.net/aLWCIHF4AJNQORuZZjcZ8poKG-V6AzqdLwemB-A26pw?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Giannis Antetokounmp","[100]","NFTPro","https://www.arweave.net/n9PXjyez0TAzV2gmnnkW2BZl6XESKkIfZluVv-TS4rc?ext=json","[1]",true,"Bf3rJxhvWB9GpG75i3yxQDgT38mVyquwTrPLMBjXvsjX",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/Bf3rJxhvWB9GpG75i3yxQDgT38mVyquwTrPLMBjXvsjX","Giannis Antetokounmp","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",800,"https://www.arweave.net/vXLfjy2kn0ICtrN6esJ7hOACVEcn0bym4ODMz6UC6uo?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Basketball Player""},{""trait_type"":""Birthday"",""value"":""6/12/1994""}]",,"[{""uri"":""https://www.arweave.net/ixAaOjuBFDc2My-T9vI4DcAGEmWi87pVUwqm-jaotiI?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Taylor Hinds","[100]","NFTPro","https://www.arweave.net/8oP-jcvvtxpvXpfFuqoU_E0rVSxV_Xh-1Rpo2mPLNoc?ext=json","[1]",true,"4RMsFkY4GoKaCt8zYjQ1G6bEYQYd8Hw4akGRFoD8zLn2",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/4RMsFkY4GoKaCt8zYjQ1G6bEYQYd8Hw4akGRFoD8zLn2","Taylor Hinds","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",900,"https://www.arweave.net/2WgAUzXVtREuLA2N3Zgy32qAwum454GwI8ctV9XdX7U?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Footballer""},{""trait_type"":""Birthday"",""value"":""25/4/1999""}]",,"[{""uri"":""https://www.arweave.net/lRjAPPqPFGGROHXbIX44Ef1kyak8X1kvkkE-Xc8l6WE?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Yuki Tsunoda","[100]","NFTPro","https://www.arweave.net/y2ACq_c_9_YabiNJCTT8FhXNu0JnElFoiYl6SZaeF5U?ext=json","[1]",true,"48hrPff3ckP2VoSjLpo9PM2w4rZb3saucdwPRDZbiRVD",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/48hrPff3ckP2VoSjLpo9PM2w4rZb3saucdwPRDZbiRVD","Yuki Tsunoda","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/8ddXABqUUeFsJhheAv4U1ra8EdOdmrpAz7LLJyYUvo8?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Racing driver""},{""trait_type"":""Birthday"",""value"":""11/5/2000""}]","","[{""uri"":""https://www.arweave.net/OD9q6-5SQ1r20yMzi9Yo4_gCKcqIE0VqEpQ3HJkGgvY?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Jason Derulo","[100]","NFTPro","https://www.arweave.net/CyZAeTBW62Vs4jLcS2Q4QfoK1bQf2uWMaLtxbG-mRgE?ext=json","[1]",true,"7FpXqqFeVupHKqy9TD9Ge14eYy2z7wEeDJbQLAX262iu",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/7FpXqqFeVupHKqy9TD9Ge14eYy2z7wEeDJbQLAX262iu","Jason Derulo","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/IAfTbnCgxd7S3CZ2LvatttNQKU8uTSDRG69e9tmMvJg?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Singer""},{""trait_type"":""Birthday"",""value"":""21/9/1989""}]","","[{""uri"":""https://www.arweave.net/acKBKNRVy3nW3jJVCdmHIIIyBSgJfKoq8WRH1KiexFM?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Karl Malone","[100]","NFTPro","https://www.arweave.net/UmRP3nffJeNt3FCK2Wl3lxgyFCGLrwd3bHInMuZ9ehw?ext=json","[1]",true,"8UxDR9imUZc96Dif7YAVYUizmfA7oTBeoYsphkEUMFec",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/8UxDR9imUZc96Dif7YAVYUizmfA7oTBeoYsphkEUMFec","Karl Malone","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/wJ5Qer_e2N2-1LYh8hGfDPvYNxAEbXXGkSvhFTS2xas?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""Singer""},{""trait_type"":""Birthday"",""value"":""24/6/1963""}]","","[{""uri"":""https://www.arweave.net/5FZYzhAtBvxG_jyGQ5U6NZCL0VJyHs4eWc0rBBSwnkQ?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Joe Biden","[100]","NFTPro","https://www.arweave.net/NCahRix_duDn0Ybo10HkjxeoXwqKM40MWGFZkSoc_fE?ext=json","[1]",true,"EoratjP4D3ZikXe9yLCzN51Laj3MsVy2KiqZ8Q238Fpg",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/EoratjP4D3ZikXe9yLCzN51Laj3MsVy2KiqZ8Q238Fpg","Joe Biden","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain .
",900,"https://www.arweave.net/chEyfDx-atlBG5Q4H3acwshHcdKoFoFNSmz15xk3AoA?ext=PNG","[{""trait_type"":""Type"",""value"":""Non-Fiction""},{""trait_type"":""Career"",""value"":""President""},{""trait_type"":""Birthday"",""value"":""20/11/1942""},{""trait_type"":""Rarity"",""value"":""Mythic""}]","","[{""uri"":""https://www.arweave.net/UEhGI7JoZaAw_HJTGRfvFgGaG5kweInF7eN3bMTDmj0?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Rick Sanchez","[100]","NFTPro","https://www.arweave.net/MJPdlIuDsZeaK8tZmyUmErM-FZL-7C2S7NHyMRURd0s?ext=json","[1]",true,"URtLBWHqafws9reZayQujFWUWjpmLthTqxRMnRZddy4",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/URtLBWHqafws9reZayQujFWUWjpmLthTqxRMnRZddy4","Rick Sanchez","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",800,"https://www.arweave.net/dDm1Lv9BVaOnsmB_yvhlq-elqTzJieRY1Xdfyz_Z534?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Rick and Morty""},{""trait_type"":""Voiced By"",""value"":""Justin Roiland""}]",,"[{""uri"":""https://www.arweave.net/gJSoUTl0mr6nyZxn1zSwTdSrkahx8BM7_62CcKCnggQ?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","Pink Ranger","[100]","NFTPro","https://www.arweave.net/5qZnd94EtVXPVz_1nFqPHmdtPZm5ZeLv-yBoaqBH7l0?ext=json","[1]",true,"DcEGCGH4B7wxW3anwkKurJyrka99j3bX71UcpZCpChS2",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/DcEGCGH4B7wxW3anwkKurJyrka99j3bX71UcpZCpChS2","Pink Ranger","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",800,"https://www.arweave.net/g4V3-2DH8fecVHVk3tTj6vOGlnW3t2YcTmwnIH5Tw6E?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""Mighty Morphin Power Rangers""},{""trait_type"":""Played By"",""value"":""Kimberly Hart""}]",,"[{""uri"":""https://www.arweave.net/XOuwXIl-x6FiFJaWCJKyVOqOAL1UOaetIO1a0Rm7P0I?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
"[""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn""]","X-Men ","[100]","NFTPro","https://www.arweave.net/pxH5xnS2H_FFfa63o9RS8ieTus0opha8k-7gQRiiyBQ?ext=json","[1]",true,"FHiYUvh8Qp9zC2D24XdwnAW8KordbAniAvxFu3gN2dJD",false,"FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn","https://explorer.solana.com/address/FHiYUvh8Qp9zC2D24XdwnAW8KordbAniAvxFu3gN2dJD","X-Men ","NFTPro","Sol Bit Stars are characters that crafted manually and meticulously with its very own way without utilizing the generating algorithm. These characters evolved all around this Solana Ecosystem. These Stars are considered as a unique collection that actually created from the ideas of the famous people and characters. They are equipped with the traits of the most famous movies, their names, careers, birthday year respectively. This Sol Bit Stars are actually crafted in 3d digital voxel art stored In Solana Blockchain . 
",800,"https://www.arweave.net/LzJayxzncGsue_28ynUaI2zB3Iw4zx_3ujnQFgbly4Q?ext=PNG","[{""trait_type"":""Type"",""value"":""Fiction""},{""trait_type"":""Movie"",""value"":""X-Men ""},{""trait_type"":""Played By"",""value"":""Hugh Jackman""}]",,"[{""uri"":""https://www.arweave.net/n324fEhGx6iMxB-c-YTpiCki5LpyM52R4zU5pImb-BM?ext=PNG"",""type"":""image/png""}]","image","[{""address"":""FVpX4sSaAqtwDbj2NuFGCcAa24WxcBZ2pY71JpQ5soMn"",""verified"":true,""share"":100}]"
