"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.animation_url","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Daemon #2101","[20,20,20,20,20]","LOTA","https://arweave.net/2Y4FifzhQ0_LgWhdtYRSF5nVTfh04JjrzdW8h3CCzsE","[1,0,0,0,0]",true,"9eLjxRhkgcumAg7E3XYi38JfNk77Bsm2LK39o1SLFnCw",false,"FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb","https://explorer.solana.com/address/9eLjxRhkgcumAg7E3XYi38JfNk77Bsm2LK39o1SLFnCw","Daemon #2101","LOTA","Rising from the dark void of the Abyssal Plane, Lurkers of the Abyss is a collection of 2916 Daemons born of the Grim Syndicate universe. Will these mythic hellions bring about the destruction of the Knownverse? Or might they be arbiters of a new age for the Ethereal Transit Authority?",500,"https://arweave.net/j-SkIj7P1BuFdGy7lE9qq33_ehmT98KcVJVI-p9W_3c?ext=png",,"https://grimsyndicate.com","[{""trait_type"":""Species"",""value"":""Imp""},{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Base"",""value"":""Onyx""},{""trait_type"":""Eyes"",""value"":""Lashes""},{""trait_type"":""Horns"",""value"":""Billy - Golden""},{""trait_type"":""Wings"",""value"":""None""},{""trait_type"":""ID"",""value"":""2101""}]","Lurkers of the Abyss","Grim Syndicate","[{""uri"":""https://arweave.net/j-SkIj7P1BuFdGy7lE9qq33_ehmT98KcVJVI-p9W_3c?ext=png"",""type"":""image/png""}]",,"[{""address"":""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""share"":20},{""address"":""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Daemon #408","[20,20,20,20,20]","LOTA","https://arweave.net/Qo57QKBCx7ll7GpS03u5cStKOpo2H6Tu6c_SJIdwsB0","[1,0,0,0,0]",true,"7zRNx1Roh9GxjWEEBcpa6K8jUHHVfqjjkpmywsLfYTEv",false,"FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb","https://explorer.solana.com/address/7zRNx1Roh9GxjWEEBcpa6K8jUHHVfqjjkpmywsLfYTEv","Daemon #408","LOTA","Rising from the dark void of the Abyssal Plane, Lurkers of the Abyss is a collection of 2916 Daemons born of the Grim Syndicate universe. Will these mythic hellions bring about the destruction of the Knownverse? Or might they be arbiters of a new age for the Ethereal Transit Authority?",500,"https://arweave.net/m57NNpnHXFzpKM-Je8AjH9z2StKRST1BhyUFRBUIeIc?ext=png",,"https://grimsyndicate.com","[{""trait_type"":""Species"",""value"":""Imp""},{""trait_type"":""Background"",""value"":""Slate Gray""},{""trait_type"":""Base"",""value"":""Onyx""},{""trait_type"":""Eyes"",""value"":""Open""},{""trait_type"":""Horns"",""value"":""Carved - Bone""},{""trait_type"":""Wings"",""value"":""None""},{""trait_type"":""ID"",""value"":""408""}]","Lurkers of the Abyss","Grim Syndicate","[{""uri"":""https://arweave.net/m57NNpnHXFzpKM-Je8AjH9z2StKRST1BhyUFRBUIeIc?ext=png"",""type"":""image/png""}]",,"[{""address"":""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""share"":20},{""address"":""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"AZ6FJywzyAgLyWKPMV959hZuQXGXfae3isVrREZ71E2J",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/AZ6FJywzyAgLyWKPMV959hZuQXGXfae3isVrREZ71E2J","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"3tcsQ3FnQQcmVFrfXtmcU3HiqNFNuMb1kgrZkxeqeTrf",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/3tcsQ3FnQQcmVFrfXtmcU3HiqNFNuMb1kgrZkxeqeTrf","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #268","[0,20,28,26,26]","GRIM","https://arweave.net/qoHHo1-0KdE1Che_Tufvfn3J_dPL9R3uC0FS13TkJYg","[1,0,0,0,0]",true,"DzaZUo1hXKCeQHPZfFQAV4mkw6aQTJobyLzEAbpQvBWy",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/DzaZUo1hXKCeQHPZfFQAV4mkw6aQTJobyLzEAbpQvBWy","Grim #268","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://www.arweave.net/F_Z8qDb46pSNkYjhEijRCmHKuMsAOHiSu2v6Eer0DAI?ext=png",,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Black - Gold Tooth""},{""trait_type"":""Outfit"",""value"":""Turtleneck (Red)""},{""trait_type"":""Outerwear"",""value"":""Gas Mask""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Heart""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Third Eye Open""},{""trait_type"":""Headwear"",""value"":""Trucker Hat (Dusty)""},{""trait_type"":""ID"",""value"":268},{""trait_type"":""Rank"",""value"":2368}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/F_Z8qDb46pSNkYjhEijRCmHKuMsAOHiSu2v6Eer0DAI?ext=png"",""type"":""image/png""}]",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"7L31LS3CRWQZDxE7pVUWzPftWFYj49zFyoYfPdwtS8ZV",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/7L31LS3CRWQZDxE7pVUWzPftWFYj49zFyoYfPdwtS8ZV","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"G1p7mGb5vnpmuaMsVdkpeJN7FQrVc8oZXbRjQfgtk2sy",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/G1p7mGb5vnpmuaMsVdkpeJN7FQrVc8oZXbRjQfgtk2sy","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Daemon #2110","[20,20,20,20,20]","LOTA","https://arweave.net/9HYrwVxxAGzRr8WGidk1K7jpocQIPeRbKf3FmVOqSR8","[1,0,0,0,0]",true,"9oswuQvgf7N7zJmm9KuWJpMMbK1HpVQGiGN1C5CKgYGw",false,"FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb","https://explorer.solana.com/address/9oswuQvgf7N7zJmm9KuWJpMMbK1HpVQGiGN1C5CKgYGw","Daemon #2110","LOTA","Rising from the dark void of the Abyssal Plane, Lurkers of the Abyss is a collection of 2916 Daemons born of the Grim Syndicate universe. Will these mythic hellions bring about the destruction of the Knownverse? Or might they be arbiters of a new age for the Ethereal Transit Authority?",500,"https://arweave.net/Ll-vuzfp9wICUia2KNOvDCFiyGvVuPIoiL_FecFs3Fw?ext=png",,"https://grimsyndicate.com","[{""trait_type"":""Species"",""value"":""Infernal""},{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Base"",""value"":""Egg - Infernal (sapphire)""},{""trait_type"":""Eyes"",""value"":""Egg - Golden""},{""trait_type"":""Tail"",""value"":""None""},{""trait_type"":""Claw"",""value"":""Egg - Infernal (sapphire)""},{""trait_type"":""ID"",""value"":""2110""}]","Lurkers of the Abyss","Grim Syndicate","[{""uri"":""https://arweave.net/Ll-vuzfp9wICUia2KNOvDCFiyGvVuPIoiL_FecFs3Fw?ext=png"",""type"":""image/png""}]",,"[{""address"":""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""share"":20},{""address"":""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"bLeNBT1QjPKrmZ5rgLe4WicmjvZhU8CbtL2Xv6szdht",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/bLeNBT1QjPKrmZ5rgLe4WicmjvZhU8CbtL2Xv6szdht","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Naga Fang","[20,20,20,20,20]","LWS","https://arweave.net/BWF84u29swN2xUD-ozKl1sGFUPExIF_CDTssTnlYxcc","[1,0,0,0,0]",false,"3nL5gcGXbPFb1WvXN4uLnKKTK3pFvTgP7dfFZx9CQa9i",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/3nL5gcGXbPFb1WvXN4uLnKKTK3pFvTgP7dfFZx9CQa9i","Naga Fang","LWS","A venomous blade crafted from the fang of the Naga, long thought to be extinct.
Its razor's edge is able to rip holes through the very fabric of reality or sever Soul from flesh.",500,"https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png","https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Legendary""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/EqFsNDcbpnCn7I-ebNrLdYGznNnJNXZy6cMRfAycFqI/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
