"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.maxSupply","metaResult.properties.creators","metaResult.image"
"[""BuQyrYf1fusgCh8mQRHH2dtEaU2wNhPuL6su7QTLWT5C"",""9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh""]","Stylish Stud #9690","[0,100]","STUDS","https://arweave.net/35-wQ-a1t618ljkd66tbsNe5Csdrsqv1g954j7L-2_g","[1,1]",true,"6eVay7yKjYfmkjhbRP4kVvH1L3nsaLrRTHuC71dK1ZCZ",true,"9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh","https://explorer.solana.com/address/6eVay7yKjYfmkjhbRP4kVvH1L3nsaLrRTHuC71dK1ZCZ","Stylish Stud #9690","STUDS","The Stylish Studs are a collection of 10,000 unique NFT's - digital collectibles racing around the blockchain.",500,"https://stylishstuds.io","[{""trait_count"":852,""trait_type"":""Background"",""value"":""Red""},{""trait_count"":1080,""trait_type"":""Face"",""value"":""Winking""},{""trait_count"":75,""trait_type"":""Outfit"",""value"":""Biker Jacket""},{""trait_count"":282,""trait_type"":""Head"",""value"":""None""},{""trait_count"":2022,""trait_type"":""Coat"",""value"":""Black""},{""display_type"":""number"",""trait_type"":""generation"",""value"":1},{""display_type"":""number"",""trait_type"":""sequence"",""value"":9690}]","Stylish Studs NFT","Stylish Studs","[{""uri"":""https://www.arweave.net/mR3cBLfueMIStsho0TUxvDO_GmfSjC6UfmoM3OAOnLU?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh"",""share"":100}]","https://www.arweave.net/mR3cBLfueMIStsho0TUxvDO_GmfSjC6UfmoM3OAOnLU?ext=png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #7047","[35,25,20,20,0]","solg","https://arweave.net/CT9dqJfuvjI9feMYBz39V7mgHsnLQYyuwlvhsuJEhx0","[0,0,0,0,0]",true,"4KdcmA2aKqdECmmysMEncwEXnNaXLpQDe2cbMEKEzGL4",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/4KdcmA2aKqdECmmysMEncwEXnNaXLpQDe2cbMEKEzGL4","Solgen #7047","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""common""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/ttKw9DfT7XeBJC3j-xLgxR1aZ6l4c36C_fdl7nY5mXE?ext=png"",""type"":""https://arweave.net/ttKw9DfT7XeBJC3j-xLgxR1aZ6l4c36C_fdl7nY5mXE?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/ttKw9DfT7XeBJC3j-xLgxR1aZ6l4c36C_fdl7nY5mXE?ext=png"
"[""4LNZ2cxr8SApFXEjbfyPRgVPyWBMGn6s1TvmuRq3UNM6"",""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW""]","Eggplant Elixir","[0,100]","Elixir","https://arweave.net/1pqaUs9OTQ7Nxd4GJGAD7iuG0DzLq-Hje7R8xjl167E","[1,0]",true,"4BMmWpkeXyWBFBoUvhTzonYv2MjoA8e77nzsRD5sjMWT",true,"Cubs2Q7qt5arbTDNBBAZv3gLjYnjCbupA6RuwWkneUrs","https://explorer.solana.com/address/4BMmWpkeXyWBFBoUvhTzonYv2MjoA8e77nzsRD5sjMWT","Eggplant Elixir","Elixir","It causes mutation",750,"","[{""trait_name"":""Elixir"",""value"":""Eggplant""}]",,,"[{""uri"":""https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"",""type"":""image/png""}]",,,"[{""address"":""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW"",""share"":100}]","https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"
"[""paFcJbYqJB3tqmjHecd32R4wSi84Ub1TgBBmx1HnYG9"",""GXwszLV3xyetdJdMsxuKrDgii4MnDLECb75AWARHp4i1"",""FJFvj2oNyTUohN8S4XVv52G7t8h91X424dtqvUQ1jxJt"",""2cFy4RQXCUzYfbwM4Ea5BmrnW4CGsQVGzgcT4Wc8VAkq"",""8pGtVD2gRLPhCQa9K67R9amDAezv8G53FB17N9sMCZcd""]","Fancy Frenchies #4315","[0,34,33,22,11]","FFrenchies","https://arweave.net/mtE_c13IqUOJCFhSPpVm6ra_lGrtXin6N2TL_V5bkR4","[1,0,0,0,0]",true,"2ddynLbWtLCVwwq8d4LS4YiupsT38Zh9Sehv3oMQBptD",true,"3RP7R6PaxtrgRELSoiVZjoNf1MuXrpB1ptz3tfc1Pqyt","https://explorer.solana.com/address/2ddynLbWtLCVwwq8d4LS4YiupsT38Zh9Sehv3oMQBptD","Fancy Frenchies #4315","FFrenchies","Every dog must have his day. Luxury never goes out of fashion. These are fancy frenchies.",500,"https://fancyfrenchienft.com","[{""trait_type"":""Background"",""value"":""Lavender""},{""trait_type"":""Fur"",""value"":""White Fur""},{""trait_type"":""Clothing"",""value"":""Military""},{""trait_type"":""Neck"",""value"":""Bowtie""},{""trait_type"":""Head"",""value"":""White Head""},{""trait_type"":""Eyes"",""value"":""Blue""},{""trait_type"":""Head Wear"",""value"":""Earring""},{""trait_type"":""Mouth"",""value"":""Drool""}]",,,"[{""uri"":""https://www.arweave.net/NlivHfd8Xgf50PY-WDeUZwYjskacrjatAHADuwiIkgo?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""GXwszLV3xyetdJdMsxuKrDgii4MnDLECb75AWARHp4i1"",""share"":34},{""address"":""FJFvj2oNyTUohN8S4XVv52G7t8h91X424dtqvUQ1jxJt"",""share"":33},{""address"":""2cFy4RQXCUzYfbwM4Ea5BmrnW4CGsQVGzgcT4Wc8VAkq"",""share"":22},{""address"":""8pGtVD2gRLPhCQa9K67R9amDAezv8G53FB17N9sMCZcd"",""share"":11}]","https://www.arweave.net/NlivHfd8Xgf50PY-WDeUZwYjskacrjatAHADuwiIkgo?ext=png"
"[""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""4cUyDakNPeMEZtJPDJGNujWLGF1XNH7WbQnheUEfD2xX"",""5awsmonFXxL4xCNQTYVgw8zGWXEzAcoTbirxYEYqxwh3"",""3K4ivsHb5HEz2PWKtBEPCT99eSvLb27Bucd22kq43Udq""]","Danuki Dojo x Skeleton Crew","[1,48,48,3]","SKULL","https://arweave.net/oLhr-F7M2_IhZIQGamB6EZA-2ERnop2-ZIXLPs-v0yE","[1,0,0,0]",false,"7ENRfq19mk6YVBqLDypaEWdXF6W5nhUufdcvzZxBESTC",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/7ENRfq19mk6YVBqLDypaEWdXF6W5nhUufdcvzZxBESTC","Danuki Dojo x Skeleton Crew","SKULL","Enter the dojo— the Danuki Dojo. Just a little piece to celebrate their upcoming mint! 

(A portion of any royalties for this piece will be donated to charity.)",800,"https://skeletoncrew.rip/airdrops/6",,,,"[{""uri"":""https://www.arweave.net/A5o7YBof0FBXndqmywGwft5A8biUgx2AvAUDoJ5Aczs?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1},{""address"":""4cUyDakNPeMEZtJPDJGNujWLGF1XNH7WbQnheUEfD2xX"",""share"":48},{""address"":""5awsmonFXxL4xCNQTYVgw8zGWXEzAcoTbirxYEYqxwh3"",""share"":48},{""address"":""3K4ivsHb5HEz2PWKtBEPCT99eSvLb27Bucd22kq43Udq"",""share"":3}]","https://www.arweave.net/A5o7YBof0FBXndqmywGwft5A8biUgx2AvAUDoJ5Aczs?ext=png"
"[""AvhNKLTXJ1XwnLGgx9qqa85hSQyBDdiJJdTKEtH6UE34"",""HGLEEH3a6w2RCJinE9dRh3E6oPaFQK8m72QUHxMmAPWT""]","Fine Filly #4913","[0,100]","FILLY","https://arweave.net/wYJuiotuVtwNbQGE2ZJKTapUwQaV_tGgnCyCdE7kng8","[1,1]",true,"B1rvQNxtimvCgh7Jqpzjs4ZmRuSymz35nrgMPdtvLnE5",true,"HGLEEH3a6w2RCJinE9dRh3E6oPaFQK8m72QUHxMmAPWT","https://explorer.solana.com/address/B1rvQNxtimvCgh7Jqpzjs4ZmRuSymz35nrgMPdtvLnE5","Fine Filly #4913","FILLY","The Fine Fillies are a collection of 5,000 unique NFT's - digital collectibles racing around the blockchain.",500,"https://finefillies.io","[{""trait_count"":427,""trait_type"":""Background"",""value"":""Red""},{""trait_count"":330,""trait_type"":""Face"",""value"":""Geeked""},{""trait_count"":102,""trait_type"":""Outfit"",""value"":""Flannel White""},{""trait_count"":38,""trait_type"":""Head"",""value"":""Rose Crown""},{""trait_count"":1375,""trait_type"":""Coat"",""value"":""Chestnut""},{""display_type"":""number"",""trait_type"":""generation"",""value"":1},{""display_type"":""number"",""trait_type"":""sequence"",""value"":4913},{""display_type"":""number"",""trait_type"":""Breeds Remaining"",""value"":1}]","Fine Fillies NFT","Fine Fillies","[{""uri"":""https://www.arweave.net/jXCtgor6hOTwcB-cRNA2ILuy90vB4KiRfUH1-sgISGE?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""HGLEEH3a6w2RCJinE9dRh3E6oPaFQK8m72QUHxMmAPWT"",""share"":100}]","https://www.arweave.net/jXCtgor6hOTwcB-cRNA2ILuy90vB4KiRfUH1-sgISGE?ext=png"
"[""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""2BNABAPHhYAxjpWRoKKnTsWT24jELuvadmZALvP6WvY4""]","nothing lasts forever ","[1,99]","SKULL","https://arweave.net/Iw0FBWIeYDgndy0nb9gT0acObIslrGovO5LOacfD0wQ","[1,0]",false,"BaAgxmw2jUq9cexPSye3qX7uj8XDywxT3ZiikyzZtgWe",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/BaAgxmw2jUq9cexPSye3qX7uj8XDywxT3ZiikyzZtgWe","nothing lasts forever ","SKULL","By: Fried Ghost @ghost_fried // Part of the Skeleton Crew's 31 Days of Airdrops Collection.",800,"https://skeletoncrew.rip/airdrops/5",,,,"[{""uri"":""https://www.arweave.net/MJiP_E_ixnaCl7oPYtXh5UkW69nBx3MqGvFkJx7oW94?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1},{""address"":""2BNABAPHhYAxjpWRoKKnTsWT24jELuvadmZALvP6WvY4"",""share"":99}]","https://www.arweave.net/MJiP_E_ixnaCl7oPYtXh5UkW69nBx3MqGvFkJx7oW94?ext=png"
"[""D1oLzEg4X4928QPjnLoY2XrDNNoRjCiGUMsQUiF7Q8n3""]","War Monkey #3483","[100]","War Monkey","https://ipfs.io/ipfs/QmZbTtwEzHtJpe2X3eiSuaJxUd1BFbWk1rxAqZ4oRwqHDf","[1]",true,"Dr6ZHrhsT1m9oeskfxtb5nLwxnjckDhbgrFVAXgiNAEq",false,"D1oLzEg4X4928QPjnLoY2XrDNNoRjCiGUMsQUiF7Q8n3","https://explorer.solana.com/address/Dr6ZHrhsT1m9oeskfxtb5nLwxnjckDhbgrFVAXgiNAEq","War Monkey #3483","War Monkey","War Monkeys by Warzone. A collection of 5000 sophisticated monkey exoskeletons that house the legendary fighters of the SOL chain. Carrying them into battle alongside their new, war hungry allies, the Warzone FREAKZ.",0,"http://w4r.zone/","[{""trait_type"":""Attributes Count"",""value"":2},{""trait_type"":""Type"",""value"":""Orange""},{""trait_type"":""Clothes"",""value"":""Red Shirt""},{""trait_type"":""Ears"",""value"":""None""},{""trait_type"":""Mouth"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Hat"",""value"":""Roman Helmet""}]","War Monkey","War Monkey",,"image",,"[{""address"":""D1oLzEg4X4928QPjnLoY2XrDNNoRjCiGUMsQUiF7Q8n3"",""verified"":true,""share"":100}]","https://ipfs.io/ipfs/QmW1mpQaAj9qDSNETqhFP1y4eXDuQakBrCPyxtPDGa9KUE"
"[""BuQyrYf1fusgCh8mQRHH2dtEaU2wNhPuL6su7QTLWT5C"",""9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh""]","Stylish Stud #9516","[0,100]","STUDS","https://arweave.net/lIXgt6Soob16ZsxWQjqDtknO7_Y4pC7Hvlz9UkX2yfg","[1,1]",true,"JC9o7NTG8jeS3F65XZbXZztsJT6JAygBdf1jDRFDqazG",true,"9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh","https://explorer.solana.com/address/JC9o7NTG8jeS3F65XZbXZztsJT6JAygBdf1jDRFDqazG","Stylish Stud #9516","STUDS","The Stylish Studs are a collection of 10,000 unique NFT's - digital collectibles racing around the blockchain.",500,"https://stylishstuds.io","[{""trait_count"":1277,""trait_type"":""Background"",""value"":""Orange""},{""trait_count"":556,""trait_type"":""Face"",""value"":""Monocle""},{""trait_count"":80,""trait_type"":""Outfit"",""value"":""Hay""},{""trait_count"":315,""trait_type"":""Head"",""value"":""Top Hat""},{""trait_count"":2260,""trait_type"":""Coat"",""value"":""Chestnut""},{""display_type"":""number"",""trait_type"":""generation"",""value"":1},{""display_type"":""number"",""trait_type"":""sequence"",""value"":9516}]","Stylish Studs NFT","Stylish Studs","[{""uri"":""https://www.arweave.net/khQXMLLlVcW9FGk_q1Ei8uxPdq56rkrxYJN67m9VP_A?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""9VvPQMGVuggHwDZNfEVJH63incwSSA477AMKo5XaiCDh"",""share"":100}]","https://www.arweave.net/khQXMLLlVcW9FGk_q1Ei8uxPdq56rkrxYJN67m9VP_A?ext=png"
"[""H6g4S5PAFkq3fnnHRWMY8KCb51MEuu2srVSEbLCiap56"",""8ejegyXpDAgDvQ8poRnK21CHkJGBrsLxfxNMSFCoNiuA""]","Roman Monke Call to Arms","[0,100]","SPQR","https://arweave.net/DRDPnNO1p3_GGLJarmMTU8EezF29TRYcWUoT1kxh3bM","[1,0]",true,"ARRmrbaNpf3jcoGK2TsRheKtd4NrVJ5hdMBnzHBaHHLX",true,"8mRvjoaVfKe2JzRFqgA5A7686hJGD9r8cxzHfjDHZR64","https://explorer.solana.com/address/ARRmrbaNpf3jcoGK2TsRheKtd4NrVJ5hdMBnzHBaHHLX","Roman Monke Call to Arms","SPQR","As a proud Roman Solana Monke, your presence is requested immediately in the Roman Monke exclusive Discord: https://discord.gg/ShSmNJQmp3",0,,"[{""trait_type"":""Message Type"",""value"":""Call to Arms""}]",,,"[{""uri"":""https://www.arweave.net/JxkP52qh5s9Kx0qanJnZ1-tIgZSnipGb0bze0msNk0s?ext=png"",""type"":""image/png""}]","image/png",,"[{""address"":""8ejegyXpDAgDvQ8poRnK21CHkJGBrsLxfxNMSFCoNiuA"",""share"":100}]","https://www.arweave.net/JxkP52qh5s9Kx0qanJnZ1-tIgZSnipGb0bze0msNk0s?ext=png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #3378","[35,25,20,20,0]","solg","https://arweave.net/-iP6MfGKgR5l54cXjhVz4vx2NpvkhKn9g5cSFICh8B0","[0,0,0,0,0]",true,"HiNtMcH6ZLEDtMDpNazR1YQYiW5GXAt2J6KCtTB9JjFk",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/HiNtMcH6ZLEDtMDpNazR1YQYiW5GXAt2J6KCtTB9JjFk","Solgen #3378","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""uncommon""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/fNQJhY9wiWGD-rehEGuYhLkUiroo3NLEl_s2lLz-O1c?ext=png"",""type"":""https://arweave.net/fNQJhY9wiWGD-rehEGuYhLkUiroo3NLEl_s2lLz-O1c?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/fNQJhY9wiWGD-rehEGuYhLkUiroo3NLEl_s2lLz-O1c?ext=png"
"[""22aCNyykzcpX6r1ThuZLoqgMHSzsByBBz5bbNkqpMP4q"",""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz""]","SMTB #1172","[0,100]","SMTB","https://arweave.net/xNuhUFsOk0YVaB_-whlW6FjrAT71JSEX_gLcfCpIM5c","[1,0]",true,"2R5XNbyE73J6pWBj9gfWMNCeYbA5yJLgA9ZV72528McF",true,"EjK1TdGpERq79qf4xHX9PTYbpHQ3h7dLqKsd3X7jcaUW","https://explorer.solana.com/address/2R5XNbyE73J6pWBj9gfWMNCeYbA5yJLgA9ZV72528McF","SMTB #1172","SMTB","3333 generative NFTs embodying good vibes and empowerment. Earn free $VIBE and revenue share from Vibing Studios projects.",650,"https://monkettes.io/","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Skin"",""value"":""Brown""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Lipstick"",""value"":""Pink""},{""trait_type"":""Hats"",""value"":""Dark Flower""},{""trait_type"":""Clothes"",""value"":""Overalls""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Sparkle"",""value"":""None""}]","Solana Monkette Business","Solana Monkette Business","[{""type"":""image/png"",""uri"":""https://arweave.net/-YZRrLdTZ73gEmlwzTR-0Z2DhfbjP7mPa50_Cww_WaY""}]","image",,"[{""address"":""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz"",""share"":100}]","https://arweave.net/-YZRrLdTZ73gEmlwzTR-0Z2DhfbjP7mPa50_Cww_WaY"
"[""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""DaoSrx3wBdRM8oATwYwfD8BTkHwBibVVv2SLR8LMDnLP"",""7NsngNMtXJNdHgeK4znQDZ5xVzT2nkGoGRGhMWApejCV""]","#7202","[0,50,50]","PSG","https://cdn.piggygang.com/meta/b9c92fd2330b7a1c41e5cd39c16c4336.json","[1,0,0]",true,"7AHJNZafSTxHW7XkHRsBrJrcVhuSrNGLHW2S5AZ4yRu7",false,"Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh","https://explorer.solana.com/address/7AHJNZafSTxHW7XkHRsBrJrcVhuSrNGLHW2S5AZ4yRu7","#7202","PSG","10,000 cute & cruel piggies living on the Solana lands. Each of them are randomly generated with more than 90+ hand drawn traits!",500,"https://piggygang.com","[{""trait_type"":""Name"",""value"":""#7202""},{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Body"",""value"":""Pink""},{""trait_type"":""Clothes"",""value"":""None""},{""trait_type"":""Earring"",""value"":""Amulet""},{""trait_type"":""Eyes"",""value"":""Wink""},{""trait_type"":""Head"",""value"":""Cowboy Hat""},{""trait_type"":""Mouth"",""value"":""Weed""}]",,,"[{""uri"":""https://cdn.piggygang.com/imgs/b9c92fd2330b7a1c41e5cd39c16c4336.jpg"",""type"":""image/jpeg""}]","image",,"[{""address"":""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""share"":100}]","https://cdn.piggygang.com/imgs/b9c92fd2330b7a1c41e5cd39c16c4336.jpg"
"[""4LNZ2cxr8SApFXEjbfyPRgVPyWBMGn6s1TvmuRq3UNM6"",""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW""]","Eggplant Elixir","[0,100]","Elixir","https://arweave.net/XoqrGRs2FHdTcQJhvt6WIrejaCyk5vU-kg_T8Z1Ih0A","[1,0]",true,"XecnPdcwQGAAknJyLFNb78x3KsAn4m6qKnJCHU2gFKA",true,"Cubs2Q7qt5arbTDNBBAZv3gLjYnjCbupA6RuwWkneUrs","https://explorer.solana.com/address/XecnPdcwQGAAknJyLFNb78x3KsAn4m6qKnJCHU2gFKA","Eggplant Elixir","Elixir","It causes mutation",750,"","[{""trait_name"":""Elixir"",""value"":""Eggplant""}]",,,"[{""uri"":""https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"",""type"":""image/png""}]",,,"[{""address"":""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW"",""share"":100}]","https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"
"[""F5cjQZrTGUeweCdbsp2gLptbUzhUnfryKkC8QZ72xMTw"",""2558YWarJNx4pQFEnSB7CP6JQh8wvDkR8rK65bnpGDcW""]","SMHC #3680","[0,100]","SMHC","https://arweave.net/VpCAwtIL9bPAGbRdVEdGUIVLGCySz-4FLQ5yGGul1AM","[1,0]",true,"9qP9gZ2MS17NrD7zYNEiCxs7tdT9Htot8yhfYgckKkqo",true,"2558YWarJNx4pQFEnSB7CP6JQh8wvDkR8rK65bnpGDcW","https://explorer.solana.com/address/9qP9gZ2MS17NrD7zYNEiCxs7tdT9Htot8yhfYgckKkqo","SMHC #3680","SMHC","Solana Monkey Holidays Christmas is a collection of 4888 randomly generated festive monkes inspired by SMB.",500,"https://solanamonkey.holiday/","[{""trait_type"":""Type"",""value"":""Orange Hair With Brown Skin""},{""trait_type"":""Clothes"",""value"":""None""},{""trait_type"":""Earrings"",""value"":""None""},{""trait_type"":""Mouth"",""value"":""Santa Beard""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Hat"",""value"":""Chimney""},{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Animated"",""value"":""No""},{""trait_type"":""Attributes Count"",""value"":""2""}]","SMHC","SMH","[{""uri"":""https://www.arweave.net/N_zorFaXgg8zoh8R2tCKaQZLlhCP4lFJgBE4kr6ebzM?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""2558YWarJNx4pQFEnSB7CP6JQh8wvDkR8rK65bnpGDcW"",""share"":100}]","https://www.arweave.net/N_zorFaXgg8zoh8R2tCKaQZLlhCP4lFJgBE4kr6ebzM?ext=png"
"[""MBMbdocXHzZ8Lj6Wi9dSA5Kz88hzw8XF4Fi66UkN9fP"",""2NfSe59YAJLDEGMUPAkFRLTMpkXWxa5sTfxmK3YSC3h7"",""CKVT4cxMuAS8Hgdk2gCYW5LMfMo1pMVgKFmKpj9Ye5wi"",""BkyFQyti1yPZ4rdzC6B7Bf6NNVLfZko1e9r8KZpAzFh""]","ChickenTribe #1085","[0,50,25,25]","CHKN","https://arweave.net/ZjWoGM8ht7IoVjYXBeynvwDTZLLkUV3ZUvledymYxy8","[1,0,0,0]",true,"AejxvnWTMed8DdzP8wxh91uvCLSX8KEP9ydEzQKdGURT",true,"5fm1MDn52ygECVK5Aqixb9CCwbmpUb3omjetmvtDbD3r","https://explorer.solana.com/address/AejxvnWTMed8DdzP8wxh91uvCLSX8KEP9ydEzQKdGURT","ChickenTribe #1085","CHKN",,500,,"[{""trait_type"":""Backgrounds"",""value"":""Dirty Screen Lime""},{""trait_type"":""Bodies"",""value"":""Dragon Purple""},{""trait_type"":""Heads"",""value"":""Zombie Blue""},{""trait_type"":""Faces"",""value"":""Mech""},{""trait_type"":""Combs"",""value"":""Basic Green""},{""trait_type"":""Eyes"",""value"":""Eyes Angry""},{""trait_type"":""Accessories"",""value"":""None""},{""trait_type"":""Smokes"",""value"":""None""}]","ChickenTribe","ChickenTribe","[{""uri"":""https://www.arweave.net/721YKMCGcn4BOOPa5GSVICGyFvBLWpTQsPPAVX7i6yM?ext=png"",""type"":""image/png""}]",,,"[{""address"":""2NfSe59YAJLDEGMUPAkFRLTMpkXWxa5sTfxmK3YSC3h7"",""share"":50},{""address"":""CKVT4cxMuAS8Hgdk2gCYW5LMfMo1pMVgKFmKpj9Ye5wi"",""share"":25},{""address"":""BkyFQyti1yPZ4rdzC6B7Bf6NNVLfZko1e9r8KZpAzFh"",""share"":25}]","https://www.arweave.net/721YKMCGcn4BOOPa5GSVICGyFvBLWpTQsPPAVX7i6yM?ext=png"
